2.409873,66.972274
0.727953,66.760063
-0.530408,66.664441
-1.568041,66.629288
-2.463448,66.632945
-3.256946,66.664317
-3.972516,66.716822
-4.625744,66.786195
-5.227446,66.869484
-5.785587,66.964521
-6.306015,67.069721
-6.793417,67.183815
-7.251398,67.305831
-7.682951,67.434966
-8.090493,67.570573
-8.476047,67.712113
-8.841333,67.859127
-9.187769,68.011243
-9.516615,68.168127
-9.828957,68.329494
-10.125731,68.495101
-10.407722,68.664745
-10.675676,68.838231
-10.930197,69.015405
-11.171887,69.196113
-11.401201,69.380240
-11.618595,69.567671
-11.824465,69.758306
-12.019161,69.952059
-12.203013,70.148846
-12.376276,70.348609
-12.539227,70.551276
-12.692078,70.756798
-12.835031,70.965127
-12.968251,71.176225
-13.091936,71.390042
-13.206189,71.606558
-13.311132,71.825744
-13.406898,72.047568
-13.493569,72.272014
-13.571239,72.499061
-13.639937,72.728704
-13.699756,72.960921
-13.750732,73.195707
-13.792895,73.433055
-13.826275,73.672960
-13.850886,73.915421
-13.866732,74.160438
-13.873804,74.408014
-13.872114,74.658147
-13.861622,74.910849
-13.842327,75.166119
-13.814172,75.423972
-13.777129,75.684415
-13.731167,75.947455
-13.676208,76.213111
-13.612193,76.481396
-13.539082,76.752320
-13.456789,77.025900
-13.365231,77.302156
-13.264327,77.581106
-13.153997,77.862766
-13.034127,78.147161
-12.904644,78.434306
-12.765405,78.724233
-12.616328,79.016956
-12.457286,79.312504
-12.288148,79.610904
-12.108793,79.912179
-11.919080,80.216360
-11.718874,80.523473
-11.508026,80.833551
-11.286384,81.146623
-11.053804,81.462719
-10.810105,81.781878
-10.555144,82.104126
-10.288732,82.429505
-10.010687,82.758052
-9.720848,83.089800
-9.419022,83.424791
-9.105004,83.763068
-8.778610,84.104671
-8.439640,84.449644
-8.087876,84.798035
-7.723119,85.149889
-7.345159,85.505253
-6.953768,85.864182
-6.548726,86.226729
-6.129814,86.592946
-5.696796,86.962894
-5.249442,87.336631
-4.787517,87.714222
-4.310791,88.095729
-3.819019,88.481223
-3.311970,88.870772
-2.789386,89.264457
-2.251043,89.662352
-1.696701,90.064538
-1.126104,90.471107
-0.539029,90.882145
0.064766,91.297749
0.685512,91.718022
1.323439,92.143067
1.978766,92.572998
2.651702,93.007929
3.342461,93.447987
4.051241,93.893303
4.778229,94.344017
5.523591,94.800273
6.287506,95.262230
7.070098,95.730050
7.871505,96.203908
8.691841,96.683992
9.531165,97.170491
10.389551,97.663617
11.267036,98.163591
12.163607,98.670644
13.079245,99.185026
14.013867,99.706998
14.967365,100.236838
15.939593,100.774843
16.930359,101.321329
17.939392,101.876621
18.966386,102.441071
20.011014,103.015061
21.072812,103.598975
22.151281,104.193224
23.245883,104.798256
24.355963,105.414527
25.480794,106.042522
26.619573,106.682748
27.771405,107.335739
28.935280,108.002042
30.110125,108.682238
31.294757,109.376922
32.487881,110.086708
33.688131,110.812236
34.893974,111.554132
36.103843,112.313058
37.316031,113.089664
38.528735,113.884590
39.740085,114.698481
40.948086,115.531938
42.150726,116.385560
43.345893,117.259883
44.531445,118.155395
45.705206,119.072523
46.865006,120.011614
48.008688,120.972925
49.134196,121.956647
50.239456,122.962813
51.322581,123.991392
52.381750,125.042198
53.415365,126.114976
54.421976,127.209339
55.400305,128.324771
56.349369,129.460734
57.268365,130.616580
58.156717,131.791597
59.014096,132.985059
59.840380,134.196220
60.635689,135.424362
61.400301,136.668777
62.134665,137.928783
62.839404,139.203826
63.515212,140.493330
64.162925,141.796864
64.783421,143.114036
65.377651,144.444583
65.946604,145.788335
66.491225,147.145106
67.012487,148.514844
67.511382,149.897616
67.988803,151.293432
68.445662,152.702431
68.882820,154.124768
69.301061,155.560618
69.701139,157.010140
70.083773,158.473566
70.449620,159.951097
70.799261,161.442912
71.133264,162.949148
71.452137,164.470005
71.756328,166.005515
72.046253,167.555765
72.322295,169.120759
72.584773,170.700401
72.834008,172.294649
73.070254,173.903276
73.293741,175.525987
73.504700,177.162441
73.703300,178.812290
73.889727,-179.525000
74.064111,-177.850022
74.226575,-176.163483
74.377260,-174.466101
74.516267,-172.758718
74.643672,-171.042291
74.759596,-169.317741
74.864110,-167.586216
74.957313,-165.848816
75.039281,-164.106739
75.110090,-162.361240
75.169855,-160.613652
75.218652,-158.865237
75.256570,-157.117431
75.283746,-155.371576
75.300254,-153.629098
75.306241,-151.891309
75.301811,-150.159621
75.287116,-148.435419
75.262278,-146.719989
75.227476,-145.014647
75.182830,-143.320559
75.128530,-141.638970
75.064743,-139.970935
74.991638,-138.317567
74.909386,-136.679843
74.818195,-135.058640
74.718233,-133.454785
74.609705,-131.868997
74.492785,-130.302005
74.367681,-128.754396
74.234584,-127.226654
74.093687,-125.719215
73.945167,-124.232437
73.789238,-122.766609
73.626070,-121.321970
73.455848,-119.898649
73.278744,-118.496743
73.094957,-117.116299
72.904625,-115.757255
72.707936,-114.419600
72.505050,-113.103165
72.296096,-111.807820
72.081256,-110.533356
71.860643,-109.279558
71.634404,-108.046134
71.402671,-106.832824
71.165555,-105.639319
70.923184,-104.465264
70.675656,-103.310328
70.423085,-102.174144
70.165564,-101.056336
69.903184,-99.956541
69.636026,-98.874328
69.364158,-97.809312
69.087658,-96.761100
68.806602,-95.729305
68.521027,-94.713466
68.230998,-93.713229
67.936562,-92.728162
67.637746,-91.757865
67.334586,-90.801940
67.027120,-89.860006
66.715349,-88.931643
66.399310,-88.016500
66.079000,-87.114158
65.754415,-86.224264
65.425554,-85.346431
65.092423,-84.480329
64.754978,-83.625567
64.413220,-82.781813
64.067109,-81.948713
63.716591,-81.125911
63.361646,-80.313108
63.002212,-79.509954
62.638237,-78.716146
62.269661,-77.931369
61.896382,-77.155290
61.518327,-76.387616
61.135412,-75.628057
60.747533,-74.876314
60.354562,-74.132086
59.956400,-73.395110
59.552894,-72.665085
59.143892,-71.941725
58.729252,-71.224775
58.308779,-70.513939
57.882292,-69.808958
57.449567,-69.109540
57.010388,-68.415426
56.564499,-67.726335
56.111630,-67.041991
55.651482,-66.362116
55.183718,-65.686420
54.707992,-65.014618
54.223897,-64.346412
53.731006,-63.681498
53.228812,-63.019546
52.716810,-62.360246
52.194381,-61.703240
51.660851,-61.048151
51.115476,-60.394596
50.557414,-59.742161
49.985671,-59.090361
49.399156,-58.438708
48.796619,-57.786656
48.176551,-57.133554
47.537247,-56.478703
46.876665,-55.821285
46.192354,-55.160331
45.481335,-54.494688
44.739950,-53.822969
43.963640,-53.143469
43.146421,-52.453953
42.280492,-51.751551
41.355107,-51.032316
40.354785,-50.290579
39.255787,-49.517651
38.018205,-48.698913
36.564313,-47.805817
34.693647,-46.764419
26.108171,-43.540177
24.439890,-43.223983
23.190534,-43.059967
22.159670,-42.974277
21.269598,-42.938453
20.480455,-42.937970
19.768528,-42.964235
19.118371,-43.011675
18.519278,-43.076448
17.963469,-43.155772
17.445015,-43.247538
16.959380,-43.350138
16.502952,-43.462298
16.072786,-43.582981
15.666464,-43.711342
15.281994,-43.846685
14.917707,-43.988429
14.572135,-44.136065
14.244067,-44.289175
13.932454,-44.447396
13.636344,-44.610403
13.354939,-44.777922
13.087549,-44.949715
12.833531,-45.125564
12.592320,-45.305278
12.363439,-45.488693
12.146461,-45.675665
11.940983,-45.866056
11.746646,-46.059748
11.563164,-46.256640
11.390244,-46.456637
11.227639,-46.659652
11.075128,-46.865614
10.932509,-47.074452
10.799617,-47.286111
10.676279,-47.500534
10.562377,-47.717679
10.457763,-47.937497
10.362356,-48.159960
10.276054,-48.385033
10.198770,-48.612687
10.130448,-48.842902
10.071030,-49.075658
10.020470,-49.310939
9.978741,-49.548734
9.945819,-49.789034
9.921681,-50.031832
9.906317,-50.277123
9.899740,-50.524911
9.901947,-50.775193
9.912971,-51.027980
9.932839,-51.283279
9.961568,-51.541096
9.999208,-51.801447
10.045792,-52.064342
10.101385,-52.329802
10.166040,-52.597845
10.239838,-52.868498
10.322817,-53.141774
10.415082,-53.417709
10.516709,-53.696327
10.627775,-53.977658
10.748383,-54.261735
10.878640,-54.548598
11.018635,-54.838279
11.168499,-55.130824
11.328328,-55.426270
11.498254,-55.724667
11.678400,-56.026059
11.868906,-56.330501
12.069899,-56.638043
12.281529,-56.948744
12.503933,-57.262661
12.737278,-57.579860
12.981714,-57.900406
13.237400,-58.224366
13.504510,-58.551817
13.783212,-58.882834
14.073686,-59.217499
14.376110,-59.555895
14.690672,-59.898115
15.017560,-60.244251
15.356966,-60.594402
15.709093,-60.948674
16.074148,-61.307179
16.452326,-61.670030
16.843839,-62.037351
17.248903,-62.409270
17.667730,-62.785925
18.100544,-63.167460
18.547560,-63.554028
19.009004,-63.945789
19.485090,-64.342911
19.976044,-64.745575
20.482099,-65.153976
21.003487,-65.568317
21.540414,-65.988810
22.093104,-66.415684
22.661775,-66.849181
23.246657,-67.289564
23.847950,-67.737106
24.465872,-68.192103
25.100605,-68.654865
25.752361,-69.125732
26.421302,-69.605056
27.107621,-70.093227
27.811481,-70.590657
28.533009,-71.097780
29.272348,-71.615074
30.029607,-72.143046
30.804885,-72.682245
31.598249,-73.233263
32.409744,-73.796732
33.239385,-74.373341
34.087164,-74.963833
34.953024,-75.569009
35.836892,-76.189744
36.738619,-76.826975
37.658049,-77.481729
38.594954,-78.155122
39.549039,-78.848357
40.519972,-79.562754
41.507363,-80.299760
42.510733,-81.060940
43.529512,-81.847998
44.563063,-82.662808
45.610658,-83.507416
46.671500,-84.384078
47.744624,-85.295228
48.828995,-86.243560
49.923451,-87.232021
51.026676,-88.263824
52.137266,-89.342521
53.253598,-90.471954
54.373938,-91.656356
55.496369,-92.900336
56.618803,-94.208913
57.738935,-95.587521
58.854308,-97.042063
59.962231,-98.578879
61.059805,-100.204739
62.143907,-101.926801
63.211225,-103.752628
64.258202,-105.689954
65.281070,-107.746649
66.275909,-109.930562
67.238587,-112.249094
68.164821,-114.708931
69.050266,-117.315672
69.890544,-120.073198
70.681331,-122.983253
71.418412,-126.044544
72.097883,-129.252434
72.716240,-132.598229
73.270507,-136.068845
73.758431,-139.646781
74.178560,-143.310336
74.530425,-147.034302
74.814536,-150.790922
75.032394,-154.550981
75.186524,-158.285693
75.280224,-161.967757
75.317509,-165.572487
75.302882,-169.079061
75.241148,-172.470694
75.137220,-175.735177
74.995911,-178.864175
74.821898,178.146672
74.619503,175.298521
74.392747,172.589889
74.145234,170.017218
73.880154,167.575481
73.600377,165.258697
73.308320,163.060126
73.006127,160.972831
72.695617,158.989680
72.378321,157.103743
72.055565,155.308323
71.728419,153.596883
71.397834,151.963424
71.064562,150.402214
70.729237,148.907983
70.392403,147.475820
70.054461,146.101147
69.715786,144.779801
69.376636,143.507943
69.037260,142.282040
68.697813,141.098822
68.358466,139.955410
68.019316,138.849031
67.680422,137.777157
67.341864,136.737547
67.003685,135.728104
66.665898,134.746866
66.328509,133.792078
65.991533,132.862107
65.654956,131.955464
65.318744,131.070726
64.982904,130.206649
64.647387,129.362021
64.312170,128.535766
63.977230,127.726878
63.642525,126.934404
63.308013,126.157470
62.973661,125.395276
62.639424,124.647048
62.305273,123.912105
61.971159,123.189779
61.637048,122.479456
61.302887,121.780564
60.968654,121.092579
60.634293,120.414976
60.299762,119.747292
59.965030,119.089089
59.630051,118.439938
59.294790,117.799461
58.959193,117.167272
58.623238,116.543033
58.286886,115.926420
57.950076,115.317099
57.612784,114.714796
57.274975,114.119223
56.936609,113.530118
56.597642,112.947227
56.258030,112.370307
55.917738,111.799133
55.576741,111.233498
55.234978,110.673183
54.892426,110.117999
54.549037,109.567756
54.204785,109.022282
53.859607,108.481389
53.513481,107.944925
53.166366,107.412738
52.818209,106.884662
52.468983,106.360568
52.118643,105.840314
51.767137,105.323756
51.414427,104.810775
51.060479,104.301251
50.705224,103.795051
50.348644,103.292077
49.990681,102.792208
49.631281,102.295336
49.270402,101.801362
48.907991,101.310181
48.544001,100.821701
48.178374,100.335821
47.811064,99.852457
47.442015,99.371519
47.071152,98.892905
46.698447,98.416554
46.323808,97.942362
45.947199,97.470265
45.568533,97.000169
45.187747,96.532003
44.804783,96.065693
44.419565,95.601168
44.032010,95.138343
43.642037,94.677147
43.249575,94.217516
42.854541,93.759377
42.456831,93.302653
42.056371,92.847285
41.653042,92.393190
41.246769,91.940314
40.837420,91.488573
40.424893,91.037905
40.009073,90.588240
39.589832,90.139507
39.167043,89.691637
38.740565,89.244556
38.310269,88.798201
37.875959,88.352477
37.437507,87.907327
36.994728,87.462669
36.547454,87.018429
36.095454,86.574513
35.638524,86.130841
35.176475,85.687340
34.709021,85.243900
34.235921,84.800436
33.756895,84.356846
33.271646,83.913031
32.779826,83.468869
32.281104,83.024254
31.775080,82.579055
31.261329,82.133138
30.739391,81.686359
30.208737,81.238553
29.668854,80.789571
29.119066,80.339206
28.558715,79.887268
27.986985,79.433516
27.403033,78.977710
26.805868,78.519566
26.194342,78.058758
25.567139,77.594915
24.922790,77.127626
24.259519,76.656398
23.575246,76.180651
22.867510,75.699708
22.133260,75.212724
21.368848,74.718699
20.569534,74.216326
19.729427,73.703991
18.840511,73.179489
17.891929,72.639839
16.868049,72.080744
15.744846,71.495591
14.481961,70.873255
13.000852,70.192048
11.098644,69.395818
2.409873,66.972274
